text,sexist
arkadaşlar rüyamda gördüm anlamadık,0.0
puanımızla atanmak istiyoruz,0.0
kış ayındayız ilkbahar havası,0.0
küçük detayların kalbe tesiri cok fazla,0.0
hz allahcc inanan sabreden mazlum kullarını yılında lütuflarına gark etsin evladından ayrı kalan annebaba ları kavuştursun baba anne hasreti çekenleri kavuşturarak sevindirsin eşine hasret kalanları buluştursun rabbim istikbale sürekli ümit,0.0
evlat akla düşünce akıl başta kalır,0.0
öldürmeyen allah baba tarafı siniyo iste,0.0
yeni yılın ilk gününden güzel gün diliyorum,0.0
akademide devam arkadaşlarımın teyzedayı,0.0
eve bak ailene bak çoluğa çocuğa bak,0.0
boşan ferit boşan boşanmazsan şerefsizsin,0.0
esen şiddetli rüzgar neyi getirecek acep,0.0
allah bekleyenlere beklediğini göndersin,0.0
hadi boşanma sahnesi gelsin boşan türkan hepimiz arkandayız,0.0
zaman istersen bosan zaman istersen evlen benimle,0.0
erkek seçimlerim kötü gece,0.0
sevdiğiniz kadına baba olun can olun yar olun yara olmayın,0.0
gelecek kaygısı kız evlat sevimli geliyor göze,1.0
kadın gelir değiştirir hikayesini canlı canlı izledik,0.0
tiktokta gundur sacini yikamayan kadin gordum kadinin sacindan guve cikti,0.0
gunaydin meryemimi izleyin gununuz aysin ayol malum isil isil kadin,0.0
iyi geceler sevdiği kadın ölüm döşeğinde kalkanlar,0.0
tanerin memleketi kalbi tanıdığı tek kadın,0.0
sebebi hülya avşar sanırım rezil bi yayın izlememiştim kimseyi uyarmıyor,0.0
hadise deniyor,0.0
türkiye milyonlarca kişi yılı aynı dileği tuttu,0.0
hatay doğan muhammet talha yeni yılın ilk bebeği,0.0
sevgili arkadaşlar yıl televizyon işi yaptım filtre görmedim hadi görmedim o bantı yayından teknik yönetme görmedi i̇nanılır,0.0
milli piyango tl lik büyük ikramiye bilete isabet,0.0
dün akşam arabistan yaşanan olaylar sonrası google ‘ gök tanrı i̇nancı aranma rekoru kırdı,0.0
fizik kizla tipatip ayni sadece memisim bi tik kucuk onunkilere gore,0.0
atatürk e put diyen çomarların yaşam şekli,0.0
sedat peker ailesiyle yeni yıl fotoğrafı paylaştı,0.0
fazla temas i̇nsanlar tuhaf rahatsiz edi̇ci̇si̇ni̇z,0.0
zamana gelmiş geçmiş iyi yılbaşı performansı,0.0
aleyna tilki sakın arabesk albüm çıkarma ülkecek iyice mahvoluruz,0.0
testi yapabilirsin anlamda,0.0
boşan bi̇z valla sefer arkandayiz,0.0
tek başına götü yemeyip gelin arkadaşlar dediği yerde çenem çıktı gülmekten,0.0
hipnoz dayının hal hareketleri skeçten fırlamış,0.0
imparator editi zaman gelir,0.0
doğru,0.0
anayasal düzeni korumuş aslan kardeşim,0.0
çocuğa üzüldüm ifşa ömür boyu rahat ettirmezler,0.0
yılında günlük yemek ücreti tl,0.0
plaja yakın takımı bulup başına geçmiş dünyanın keyifçi insanı,0.0
saatler gece yarısına geldiğinde hepimiz yeni başlangıç yapacağız bilmiyorum yeni başlangıca ihtiyacım,0.0
yılı bitmeden yılın aşkı yetişmiş,0.0
senedir görüşmüyoruz şakası yaparken aldığım zevk,0.0
biliyorum cok sacma harika olmuş,0.0
uçmaktan yorulan bulut,0.0
sevdiceğiyle giremediği yılbaşı yük olurmuş insana,0.0
kötü çıksan saddam saklardın vesikalığı bayan kolpalama,0.0
sitedeki gslilerin yaş seviyesi düşük çocuk fen bilgisi çalışıyor yok anaokulu,0.0
yıl bugün son yaz ilk bölümüyle ekrana geldi,0.0
meryem uzerli sağ muhteşem yüzyıl baştan başlıyoruz haydi bakalım,0.0
hulya avsari omuzlarindan tutup yaslandin amk kabul et artik silkeleyebilir,0.0
otomotiv markaları araç fiyatlarını güncelliyor,0.0
destekledigi takımı oyuncuların onunde tutan kisileri vefasız anti ilan etme isini azaltalım arkadaslar,0.0
aylardır bilgisayar başına geçmiyorum sene fazla kodlama yaptığım yıl umarım,0.0
bugün ilk ciddi ciddi evlilik teklifi aldım,0.0
biletime amorti çıkmış hayattaki şans seviyem,0.0
meryemin adaya gitmek deyince anlık kalp krizi geçirmesi,0.0
anlatıcam konuyu hemen eşek çizmeyi öğrenmeye başlıyorum,0.0
canım sıkıldıkça saçımı boyatmak suç olsaydı,0.0
laik atak geçiriyorum,0.0
ömür boyu hic yeni yilin kutlu mesaji gelmemesi,0.0
asıl dolandırıldım borçlu duruma düşen i̇nsanlar mal mülk sahibi oldular,0.0
burda kaldım uzun süre burdayım,0.0
kimler geldi kimler geçti boktan söyleyemedi yüzden tebrikler arda turan,0.0
sabah sabah gerdiler,0.0
gururla i̇stiklal marşı söyleyen baladın görünce önümüzü ilikliyoruz,0.0
tsunami uyarıları verilen japonya deniz suyu çekiliyor,0.0
yakın arkadaşımın insta postuna attığım yorumlar,0.0
o istemis yasadiklarina bakar misiniz gercekten cagirmis cekmis manifestin gucune yeniden inandim,0.0
engeli bastıktan evde tek başına e giriş görüntülerim,0.0
cehennemin kapılarını kapatacağız sanmıştım,0.0
kafamda bitirdim dediğim ilişkinin önüme çıkma şekli,0.0
almadık kardeşim bi mesaj almadık,0.0
kayıtlı ezbere bilinen numaradan sabaha karşı gelen telefon,0.0
hatıra fotoğrafı çekiyor ablam,0.0
aşırı komikmiş birdaha espri yapma,0.0
evet yaz iyiydik olimpiyatlarda altın madalya kazanacağımızı düşünmüyorum,0.0
kere mentlestiğim kızla samimiyet,0.0
sus sesin duyulmasın içinden ağla,0.0
devrim hediyem sensin paylasmis,0.0
sezon tuttu dediğimiz tek transferimizin zekası,0.0
yok yağ tulumu ayağım obezite ayağım hastalıklarla mücadele edemem ihtiyar vücut hatlarımın güzelliği yetiyor,0.0
yeniden yandı ışıklar,0.0
aşırı iyi sayıydı izleyip gururlanıp duygulanıyorum,0.0
gece plan,0.0
dunyanin güzel fotografinin yıldönümü,0.0
birbirlerinden nefret ediyorlardi masa asiri kaotikti seye ragmen safe hissettiriyorlar nasil mumkun olabilir,0.0
geçen sene evin motor sürüp televizyon kıran elemanda tat kalmamış seneydin,0.0
kırık kalbini yaralarını göster olduğun kabul edeceğim,0.0
manitanin annesi storyne emoji birakinca anliyosun sevildigini,0.0
aynen enis arikan cok iyidi,0.0
ölümlü dünya yönetmeni ali atay filmin devamının dizi çekilebileceğini söyledi,0.0
elbiseyle makyajla detayıyla harika kendinle foto atmadin bee ask delirticeksin,0.0
yılın ilk günü yok atmaya dersin,0.0
acile kaldırıldım,0.0
yılın i̇lham veren kadınları hande baladın,0.0
deprem sonrası japonya görüntüler gelmeye devam,0.0
önemli başarıdır işini yaptıktan istediği haltı yapabilir bağlamaz,0.0
i̇yisiyle kötüsüyle yılı devirdik umarım yeni yıl hepimize sağlık mutluluk huzur aşk para getirir mutlu seneler,0.0
masanın altında yedigim üzümün hayatima getirmesini bekledigim kisi,0.0
içten anlarım söyleyemeye hakkınız yoktu tozluyaka kültürdür,0.0
ilkinle elif bi domatesle sogani dograyana e girdim,0.0
favlayın yeni yıl şans havai fişeği patlasın,0.0
katar yeni yıla büyük kutlamayla girdi,0.0
eni yıldan tek dileğim sensin dileği gerceklestırebilir misin,0.0
müslümanlıktan parasızlıktan kutlamıyor olabilir miyiz paramız yok diyin abi bizeyiz şurda,0.0
siyasetçiler hayatları boyunca buraya gidip sürecin ilerlediğini izlediler,0.0
gece planı olmayanlara tavsiyedir mutlu seneler,0.0
yaşıtlarımın aşk dolu yeni yıl storylerini izledikten evde kendimi deliye vurma şeklim,0.0
sevdiğim kankamı gaza getirme seviyem,0.0
aile evindeki odam,0.0
marşını okumak boynumuzun borcu,0.0
gizemle aslıyla dalga geçenleri beğenmedikleri performanstan iyi performans göstermeleri o sese davet ediyorum oturduğun yerden sallamak kolay,0.0
sırbistan maçında o güzel savunmalar yapmışız oyunla madalyayı kaybetseydik aşırı üzülürdüm,0.0
hepimiz enteresan,0.0
insanlığa yararı dokundu,0.0
insanlığa yararı dokundu,0.0
o kadın dün eve gelmişti,0.0
kadın güzel giyinmiş,0.0
kadın işi biliyor abi,0.0
kadının varı yoğunu çalmışlar,0.0
kızlar erkenden eve gitmiş,0.0
kız aniden okuldan ayrıldı,0.0
kız çocukları olmuş mutluydular adına sevindim,0.0
